"CRASH_ID","UNIT_NBR","DRVR_LIC_RESTRIC_ID"
14846664,2,"NONE"
14846666,1,"NONE"
14846701,1,"WITH CORRECTIVE LENSES"
14846701,2,"UNLICENSED"
14846706,1,"OTHER/OUT OF STATE"
14846706,2,"WITH CORRECTIVE LENSES"
14846709,1,"NONE"
14846712,1,"NONE"
14846712,2,"NONE"
14846712,3,"NONE"
14846714,1,"NONE"
14846720,1,"OTHER/OUT OF STATE"
14846740,1,"UNLICENSED"
14846740,2,"OTHER/OUT OF STATE"
14846742,1,"NONE"
14846743,1,"NONE"
14846743,2,"NONE"
14846753,1,"NONE"
14846756,1,"UNLICENSED"
14846759,1,"NONE"
14846759,2,"WITH CORRECTIVE LENSES"
14846763,1,"WITH CORRECTIVE LENSES"
14846763,1,"LOFS 21 OR OVER"
14846763,2,"NONE"
14846789,1,"UNLICENSED"
14846789,2,"SPEED NOT TO EXCEED 45 MPH"
14846826,1,"NONE"
14846830,1,"WITH CORRECTIVE LENSES"
14846830,2,"UNLICENSED"
14846850,1,"UNLICENSED"
14846850,2,"LOFS 21 OR OVER"
14846864,1,"WITH CORRECTIVE LENSES"
14846864,2,"WITH CORRECTIVE LENSES"
14846874,1,"WITH CORRECTIVE LENSES"
14846874,2,"WITH CORRECTIVE LENSES"
14846876,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14846897,1,"WITH CORRECTIVE LENSES"
14846897,2,"NONE"
14846901,1,"OTHER/OUT OF STATE"
14846901,2,"WITH CORRECTIVE LENSES"
14846908,1,"WITH CORRECTIVE LENSES"
14846922,1,"NONE"
14846922,2,"NONE"
14846934,1,"NONE"
14846934,2,"NONE"
14846942,1,"WITH CORRECTIVE LENSES"
14846942,2,"NONE"
14846947,1,"NONE"
14846947,2,"NONE"
14846957,1,"WITH CORRECTIVE LENSES"
14846969,1,"NONE"
14846979,1,"NONE"
14847011,1,"NONE"
14847011,2,"UNLICENSED"
14847011,3,"UNLICENSED"
14847016,1,"UNLICENSED"
14847016,2,"NONE"
14847016,3,"NONE"
14847016,4,"NONE"
14847021,1,"WITH CORRECTIVE LENSES"
14847021,2,"WITH CORRECTIVE LENSES"
14847028,1,"NONE"
14847028,2,"NONE"
14847044,1,"NONE"
14847045,1,"NONE"
14847045,2,"UNLICENSED"
14847047,1,"NONE"
14847047,2,"NONE"
14847049,1,"NONE"
14847049,2,"WITH CORRECTIVE LENSES"
14847054,1,"NONE"
14847054,2,"WITH CORRECTIVE LENSES"
14847054,3,"WITH CORRECTIVE LENSES"
14847064,1,"UNLICENSED"
14847064,2,"NONE"
14847092,1,"UNLICENSED"
14847092,2,"NONE"
14847139,1,"UNLICENSED"
14847139,2,"NONE"
14847139,3,"NONE"
14847159,1,"UNLICENSED"
14847159,2,"UNKNOWN"
14847169,1,"NONE"
14847169,2,"NONE"
14847170,1,"NONE"
14847186,1,"UNLICENSED"
14847186,2,"UNKNOWN"
14847196,1,"NONE"
14847196,2,"NONE"
14847204,1,"UNLICENSED"
14847204,2,"UNLICENSED"
14847209,1,"LOFS 21 OR OVER"
14847209,1,"MUST HOLD VALID LEARNER LIC. TO MM/DD/YY"
14847212,1,"WITH CORRECTIVE LENSES"
14847212,2,"WITH CORRECTIVE LENSES"
14847218,1,"NONE"
14847218,2,"NONE"
14847232,1,"NONE"
14847232,2,"NONE"
14847241,1,"NONE"
14847241,2,"NONE"
14847241,3,"NONE"
14847247,1,"NONE"
14847247,2,"NONE"
14847248,1,"NONE"
14847254,1,"NONE"
14847258,1,"NONE"
14847258,2,"UNLICENSED"
14847261,1,"UNLICENSED"
14847261,2,"NONE"
14847266,1,"NONE"
14847266,2,"NONE"
14847275,1,"OTHER/OUT OF STATE"
14847275,2,"NONE"
14847283,1,"NONE"
14847283,2,"NONE"
14847301,1,"NONE"
14847301,2,"NONE"
14847303,1,"NONE"
14847303,2,"NONE"
14847306,1,"WITH CORRECTIVE LENSES"
14847306,2,"UNLICENSED"
14847326,1,"UNKNOWN"
14847326,2,"OTHER/OUT OF STATE"
14847327,1,"NONE"
14847327,2,"NONE"
14847328,1,"UNKNOWN"
14847328,2,"UNKNOWN"
14847328,3,"NONE"
14847330,1,"NONE"
14847330,2,"NONE"
14847339,1,"NONE"
14847339,2,"NONE"
14847348,1,"NONE"
14847354,1,"NONE"
14847360,1,"WITH CORRECTIVE LENSES"
14847366,1,"NONE"
14847366,2,"WITH CORRECTIVE LENSES"
14847366,2,"STATED ON LICENSE"
14847373,1,"UNLICENSED"
14847373,2,"WITH CORRECTIVE LENSES"
14847373,3,"WITH CORRECTIVE LENSES"
14847373,4,"NONE"
14847373,5,"UNLICENSED"
14847396,1,"NONE"
14847396,2,"WITH CORRECTIVE LENSES"
14847397,1,"OTHER/OUT OF STATE"
14847397,2,"NONE"
14847408,1,"NONE"
14847408,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14847410,1,"NONE"
14847410,2,"NONE"
14847410,3,"NONE"
14847416,1,"NONE"
14847416,2,"NONE"
14847422,1,"UNLICENSED"
14847422,2,"NONE"
14847424,1,"NONE"
14847424,2,"NONE"
14847426,1,"NONE"
14847426,2,"NONE"
14847449,1,"NONE"
14847449,2,"LOFS 21 OR OVER"
14847457,1,"UNLICENSED"
14847457,2,"NONE"
14847459,1,"NONE"
14847494,1,"UNKNOWN"
14847494,2,"UNLICENSED"
14847510,1,"UNLICENSED"
14847510,2,"NONE"
14847519,1,"NONE"
14847519,2,"UNKNOWN"
14847526,1,"UNLICENSED"
14847526,2,"WITH CORRECTIVE LENSES"
14847531,1,"NONE"
14847531,2,"NONE"
14847536,1,"NONE"
14847573,1,"UNKNOWN"
14847583,1,"NONE"
14847583,2,"NONE"
14847583,3,"NONE"
14847583,4,"NONE"
14847583,5,"OTHER/OUT OF STATE"
14847583,6,"NONE"
14847585,1,"WITH CORRECTIVE LENSES"
14847585,2,"WITH CORRECTIVE LENSES"
14847585,3,"WITH CORRECTIVE LENSES"
14847586,1,"NONE"
14847586,2,"NONE"
14847588,1,"HME EXPIRATION DATE MM/DD/YY"
14847589,1,"NONE"
14847589,2,"NONE"
14847589,3,"NONE"
14847596,1,"NONE"
14847598,1,"UNLICENSED"
14847598,2,"UNKNOWN"
14847608,1,"NONE"
14847608,2,"NONE"
14847625,1,"UNLICENSED"
14847631,1,"NONE"
14847631,2,"NONE"
14847632,1,"NONE"
14847632,2,"NONE"
14847646,1,"NONE"
14847646,2,"WITH CORRECTIVE LENSES"
14847647,1,"WITH CORRECTIVE LENSES"
14847647,2,"WITH CORRECTIVE LENSES"
14847652,1,"NONE"
14847652,2,"WITH CORRECTIVE LENSES"
14847659,1,"NONE"
14847659,2,"NONE"
14847669,1,"NONE"
14847687,1,"NONE"
14847687,2,"NONE"
14847690,1,"NONE"
14847690,2,"NONE"
14847690,3,"UNKNOWN"
14847694,1,"WITH CORRECTIVE LENSES"
14847694,2,"NONE"
14847694,3,"UNLICENSED"
14847703,1,"NONE"
14847703,2,"NONE"
14847703,3,"WITH CORRECTIVE LENSES"
14847706,1,"WITH CORRECTIVE LENSES"
14847710,1,"UNLICENSED"
14847712,1,"NONE"
14847732,1,"WITH CORRECTIVE LENSES"
14847732,2,"NONE"
14847744,1,"NONE"
14847744,2,"NONE"
14847751,1,"NONE"
14847751,2,"NONE"
14847766,1,"OTHER/OUT OF STATE"
14847766,2,"UNLICENSED"
14847770,1,"UNLICENSED"
14847770,2,"NONE"
14847770,3,"NONE"
14847773,1,"NONE"
14847773,2,"NONE"
14847775,1,"UNLICENSED"
14847783,1,"NONE"
14847784,1,"WITH CORRECTIVE LENSES"
14847784,2,"UNLICENSED"
14847784,3,"NONE"
14847792,1,"UNLICENSED"
14847792,2,"NONE"
14847796,1,"OTHER/OUT OF STATE"
14847796,2,"WITH CORRECTIVE LENSES"
14847827,1,"NONE"
14847827,2,"NONE"
14847827,3,"NONE"
14847833,1,"NONE"
14847833,2,"NONE"
14847833,3,"NONE"
14847840,1,"NONE"
14847840,2,"NONE"
14847840,3,"NONE"
14847841,1,"NONE"
14847841,2,"NONE"
14847846,1,"NONE"
14847846,2,"NONE"
14847846,3,"NONE"
14847847,1,"NONE"
14847847,2,"NONE"
14847849,1,"NONE"
14847849,2,"NONE"
14847853,1,"NONE"
14847853,2,"NONE"
14847856,1,"WITH CORRECTIVE LENSES"
14847859,1,"OTHER/OUT OF STATE"
14847865,1,"NONE"
14847865,2,"NONE"
14847868,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14847868,2,"NONE"
14847870,1,"UNLICENSED"
14847875,1,"WITH CORRECTIVE LENSES"
14847875,2,"WITH CORRECTIVE LENSES"
14847876,1,"NONE"
14847880,1,"WITH CORRECTIVE LENSES"
14847880,2,"NONE"
14847881,1,"UNLICENSED"
14847881,2,"NONE"
14847892,1,"NONE"
14847893,1,"WITH CORRECTIVE LENSES"
14847893,2,"WITH CORRECTIVE LENSES"
14847896,1,"WITH CORRECTIVE LENSES"
14847896,2,"NONE"
14847904,1,"NONE"
14847904,2,"NONE"
14847905,1,"NONE"
14847905,2,"NONE"
14847912,1,"NONE"
14847912,2,"NONE"
14847917,1,"NONE"
14847917,2,"WITH CORRECTIVE LENSES"
14847917,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14847920,1,"NONE"
14847920,2,"OUTSIDE REARVIEWMIRROR OR HEARING AID"
14847920,2,"LICENSED MC OPERATOR 21 OR OVER IN SIGHT"
14847923,1,"OTHER/OUT OF STATE"
14847926,1,"WITH CORRECTIVE LENSES"
14847990,1,"OTHER/OUT OF STATE"
14847990,2,"UNLICENSED"
14848008,1,"OTHER/OUT OF STATE"
14848008,2,"WITH CORRECTIVE LENSES"
14848058,1,"WITH CORRECTIVE LENSES"
14848058,2,"NONE"
14848069,1,"WITH CORRECTIVE LENSES"
14848069,2,"OTHER/OUT OF STATE"
14848088,1,"WITH CORRECTIVE LENSES"
14848088,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14848088,2,"NONE"
14848150,1,"NONE"
14848150,2,"NONE"
14848239,1,"NONE"
14848239,2,"UNLICENSED"
14848283,1,"WITH CORRECTIVE LENSES"
14848283,2,"NONE"
14848284,1,"NONE"
14848284,2,"NONE"
14848294,1,"NONE"
14848294,2,"UNLICENSED"
14848295,1,"UNLICENSED"
14848296,1,"WITH CORRECTIVE LENSES"
14848296,2,"NONE"
14848298,1,"NONE"
14848298,2,"NONE"
14848300,1,"UNLICENSED"
14848300,2,"NONE"
14848301,1,"NONE"
14848301,2,"NONE"
14848306,1,"WITH CORRECTIVE LENSES"
14848306,2,"NONE"
14848313,1,"OTHER/OUT OF STATE"
14848313,2,"NONE"
14848325,1,"NONE"
14848325,2,"NONE"
14848341,1,"UNLICENSED"
14848341,2,"NONE"
14848346,1,"UNLICENSED"
14848346,2,"WITH CORRECTIVE LENSES"
14848351,1,"OTHER/OUT OF STATE"
14848351,2,"NONE"
14848358,1,"NONE"
14848358,2,"NONE"
14848364,1,"NONE"
14848364,2,"NONE"
14848365,1,"WITH CORRECTIVE LENSES"
14848365,2,"WITH CORRECTIVE LENSES"
14848365,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14848365,3,"WITH CORRECTIVE LENSES"
14848378,1,"NONE"
14848378,2,"NONE"
14848378,3,"NONE"
14848378,4,"NONE"
14848383,1,"NONE"
14848383,2,"HME EXPIRATION DATE MM/DD/YY"
14848393,1,"WITH CORRECTIVE LENSES"
14848400,1,"NONE"
14848415,1,"NONE"
14848418,1,"NONE"
14848418,2,"NONE"
14848422,1,"WITH CORRECTIVE LENSES"
14848422,2,"UNLICENSED"
14848426,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14848426,2,"NONE"
14848427,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14848427,2,"NONE"
14848427,3,"NONE"
14848440,1,"NONE"
14848440,2,"NONE"
14848444,1,"UNLICENSED"
14848446,1,"NONE"
14848446,2,"WITH CORRECTIVE LENSES"
14848446,3,"NONE"
14848459,1,"NONE"
14848459,2,"OTHER/OUT OF STATE"
14848472,1,"NONE"
14848480,1,"NONE"
14848480,2,"NONE"
14848483,1,"NONE"
14848483,2,"NONE"
14848489,1,"UNLICENSED"
14848489,2,"NONE"
14848492,1,"NONE"
14848492,2,"OTHER/OUT OF STATE"
14848504,1,"NONE"
14848504,2,"NONE"
14848505,1,"NONE"
14848509,1,"NONE"
14848509,2,"NONE"
14848509,3,"NONE"
14848509,4,"NONE"
14848509,5,"NONE"
14848516,1,"OTHER/OUT OF STATE"
14848516,2,"UNLICENSED"
14848520,1,"OTHER/OUT OF STATE"
14848520,2,"NONE"
14848522,1,"WITH CORRECTIVE LENSES"
14848522,2,"UNLICENSED"
14848529,1,"WITH CORRECTIVE LENSES"
14848529,2,"NONE"
14848534,1,"NONE"
14848534,2,"NONE"
14848535,1,"OTHER/OUT OF STATE"
14848535,2,"NONE"
14848538,1,"NONE"
14848538,2,"NONE"
14848542,1,"HME EXPIRATION DATE MM/DD/YY"
14848545,1,"NONE"
14848545,2,"NONE"
14848551,1,"NONE"
14848551,2,"NONE"
14848556,1,"NONE"
14848556,2,"UNLICENSED"
14848557,1,"NONE"
14848558,1,"NONE"
14848558,2,"NONE"
14848561,1,"NONE"
14848561,2,"NONE"
14848574,1,"NONE"
14848574,2,"WITH CORRECTIVE LENSES"
14848574,3,"WITH CORRECTIVE LENSES"
14848580,1,"WITH CORRECTIVE LENSES"
14848580,2,"WITH CORRECTIVE LENSES"
14848583,1,"UNLICENSED"
14848588,1,"UNLICENSED"
14848588,2,"NONE"
14848610,1,"NONE"
14848610,2,"NONE"
14848610,3,"NONE"
14848647,1,"UNLICENSED"
14848655,1,"UNLICENSED"
14848655,2,"NONE"
14848660,1,"NONE"
14848668,1,"NONE"
14848669,1,"NONE"
14848669,2,"NONE"
14848670,1,"NONE"
14848670,2,"NONE"
14848675,1,"WITH CORRECTIVE LENSES"
14848689,1,"NONE"
14848689,2,"NONE"
14848692,1,"WITH CORRECTIVE LENSES"
14848692,2,"NONE"
14848699,1,"NONE"
14848699,2,"NONE"
14848705,1,"UNLICENSED"
14848705,2,"NONE"
14848709,1,"WITH CORRECTIVE LENSES"
14848720,1,"NONE"
14848720,2,"NONE"
14848721,1,"OTHER/OUT OF STATE"
14848721,2,"NONE"
14848724,1,"NONE"
14848724,2,"NONE"
14848739,1,"WITH CORRECTIVE LENSES"
14848739,2,"NONE"
14848744,1,"NONE"
14848744,2,"NONE"
14848794,1,"NONE"
14848794,2,"NONE"
14848795,1,"NONE"
14848796,1,"NONE"
14848797,1,"UNLICENSED"
14848797,2,"NONE"
14848801,1,"NONE"
14848801,2,"NONE"
14848802,1,"UNLICENSED"
14848802,2,"UNLICENSED"
14848802,3,"WITH CORRECTIVE LENSES"
14848803,1,"NONE"
14848803,3,"NONE"
14848804,1,"WITH CORRECTIVE LENSES"
14848804,2,"NONE"
14848804,3,"WITH CORRECTIVE LENSES"
14848804,4,"NONE"
14848805,1,"NONE"
14848805,2,"WITH CORRECTIVE LENSES"
14848807,1,"WITH CORRECTIVE LENSES"
14848807,2,"NONE"
14848807,3,"NONE"
14848808,1,"UNLICENSED"
14848808,2,"WITH CORRECTIVE LENSES"
14848809,1,"NONE"
14848809,2,"WITH CORRECTIVE LENSES"
14848834,1,"UNLICENSED"
14848868,1,"WITH CORRECTIVE LENSES"
14848868,2,"NONE"
14848868,3,"NONE"
14848869,1,"WITH CORRECTIVE LENSES"
14848871,1,"CDL INTRASTATE ONLY (EFF. END 12/31/2016)"
14848871,2,"WITH CORRECTIVE LENSES"
14848871,3,"WITH CORRECTIVE LENSES"
14848872,1,"WITH CORRECTIVE LENSES"
14848872,2,"NONE"
14848874,1,"NONE"
14848874,2,"NONE"
14848878,1,"UNLICENSED"
14848878,2,"UNLICENSED"
14848886,1,"NONE"
14848890,1,"NONE"
14848890,2,"WITH CORRECTIVE LENSES"
14848894,1,"NONE"
14848894,2,"NONE"
14848894,3,"UNLICENSED"
14848894,4,"NONE"
14848897,1,"UNLICENSED"
14848897,2,"NONE"
14848899,1,"WITH CORRECTIVE LENSES"
14848899,2,"NONE"
14848899,3,"WITH CORRECTIVE LENSES"
14848904,1,"OTHER/OUT OF STATE"
14848904,2,"NONE"
14848911,1,"NONE"
14848911,2,"NONE"
14848913,1,"NONE"
14848913,2,"NONE"
14848919,1,"WITH CORRECTIVE LENSES"
14848919,2,"OTHER/OUT OF STATE"
14848921,1,"UNLICENSED"
14848921,2,"NONE"
14848923,1,"NONE"
14848923,2,"WITH CORRECTIVE LENSES"
14848926,1,"NONE"
14848933,1,"UNLICENSED"
14848933,2,"NONE"
14848938,1,"WITH CORRECTIVE LENSES"
14848938,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14848938,2,"NONE"
14848938,3,"NONE"
14848941,1,"UNKNOWN"
14848941,3,"UNLICENSED"
14848942,1,"WITH CORRECTIVE LENSES"
14848942,1,"LOFS 21 OR OVER"
14848942,2,"WITH CORRECTIVE LENSES"
14848953,1,"UNLICENSED"
14848953,2,"NONE"
14848953,3,"NONE"
14848959,1,"NONE"
14848962,1,"NONE"
14848962,2,"NONE"
14848965,1,"UNLICENSED"
14848965,2,"WITH CORRECTIVE LENSES"
14848971,1,"NONE"
14848971,2,"UNLICENSED"
14848976,1,"NONE"
14848976,2,"NONE"
14848978,1,"WITH CORRECTIVE LENSES"
14848978,2,"UNLICENSED"
14848985,1,"NONE"
14848985,2,"NONE"
14848993,1,"OTHER/OUT OF STATE"
14848993,2,"NONE"
14848997,1,"NONE"
14849003,1,"NONE"
14849003,2,"NONE"
14849004,1,"NONE"
14849004,2,"OTHER/OUT OF STATE"
14849005,1,"NONE"
14849006,1,"NONE"
14849018,1,"NONE"
14849018,2,"NONE"
14849031,1,"NONE"
14849031,2,"NONE"
14849033,1,"UNLICENSED"
14849033,2,"NONE"
14849040,1,"NONE"
14849040,2,"NONE"
14849042,1,"NONE"
14849042,2,"NONE"
14849043,1,"NONE"
14849043,2,"NONE"
14849047,1,"NONE"
14849061,1,"NONE"
14849061,2,"NONE"
14849068,1,"UNLICENSED"
14849087,1,"WITH CORRECTIVE LENSES"
14849089,1,"NONE"
14849089,3,"WITH CORRECTIVE LENSES"
14849092,1,"WITH CORRECTIVE LENSES"
14849092,2,"WITH CORRECTIVE LENSES"
14849092,2,"AUTOMATIC TRANSMISSION"
14849093,1,"WITH CORRECTIVE LENSES"
14849093,2,"NONE"
14849099,1,"NONE"
14849099,2,"NONE"
14849105,1,"UNLICENSED"
14849105,2,"NONE"
14849120,1,"WITH CORRECTIVE LENSES"
14849120,2,"NONE"
14849120,3,"NONE"
14849139,1,"UNLICENSED"
14849139,2,"NONE"
14849164,1,"NONE"
14849164,2,"NONE"
14849164,3,"NONE"
14849177,1,"NONE"
14849177,2,"NONE"
14849180,1,"NONE"
14849180,2,"NONE"
14849180,3,"WITH CORRECTIVE LENSES"
14849180,4,"WITH CORRECTIVE LENSES"
14849199,1,"NONE"
14849219,1,"NONE"
14849219,2,"NONE"
14849236,1,"NONE"
14849236,2,"NONE"
14849237,1,"WITH CORRECTIVE LENSES"
14849237,3,"NONE"
14849237,4,"NONE"
14849259,1,"WITH CORRECTIVE LENSES"
14849259,2,"WITH CORRECTIVE LENSES"
14849262,1,"WITH CORRECTIVE LENSES"
14849265,1,"OTHER/OUT OF STATE"
14849265,2,"UNLICENSED"
14849270,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14849270,2,"NONE"
14849279,1,"WITH CORRECTIVE LENSES"
14849279,2,"NONE"
14849296,1,"NONE"
14849296,2,"NONE"
14849303,1,"WITH CORRECTIVE LENSES"
14849303,2,"WITH CORRECTIVE LENSES"
14849319,1,"NONE"
14849319,2,"UNLICENSED"
14849319,3,"NONE"
14849333,1,"WITH CORRECTIVE LENSES"
14849333,2,"NONE"
14849333,3,"NONE"
14849333,4,"NONE"
14849333,5,"WITH CORRECTIVE LENSES"
14849333,6,"NONE"
14849334,1,"NONE"
14849334,2,"WITH CORRECTIVE LENSES"
14849334,3,"NONE"
14849357,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14849357,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14849368,1,"NONE"
14849368,2,"UNLICENSED"
14849402,1,"UNLICENSED"
14849402,2,"UNLICENSED"
14849417,1,"LOFS 21 OR OVER VEHICLE ABOVE CLASS C"
14849417,2,"NONE"
14849425,1,"NONE"
14849425,2,"NONE"
14849425,3,"UNLICENSED"
14849430,1,"NONE"
14849430,2,"NONE"
14849437,1,"NONE"
14849437,2,"UNLICENSED"
14849437,3,"UNLICENSED"
14849446,1,"NONE"
14849446,2,"NONE"
14849446,3,"NONE"
14849446,4,"OTHER/OUT OF STATE"
14849483,1,"UNLICENSED"
14849483,2,"NONE"
14849483,3,"UNLICENSED"
14849490,1,"NONE"
14849490,2,"NONE"
14849491,1,"NONE"
14849491,2,"NONE"
14849491,3,"NONE"
14849491,4,"NONE"
14849498,1,"WITH CORRECTIVE LENSES"
14849543,1,"UNKNOWN"
14849548,1,"OUTSIDE REARVIEWMIRROR OR HEARING AID"
14849549,1,"NONE"
14849554,1,"WITH CORRECTIVE LENSES"
14849554,2,"NONE"
14849558,1,"NONE"
14849566,1,"NONE"
14849568,1,"UNLICENSED"
14849571,1,"WITH CORRECTIVE LENSES"
14849571,2,"HME EXPIRATION DATE MM/DD/YY"
14849572,1,"UNLICENSED"
14849573,1,"WITH CORRECTIVE LENSES"
14849573,2,"NONE"
14849578,1,"WITH CORRECTIVE LENSES"
14849581,1,"NONE"
14849581,2,"NONE"
14849586,1,"NONE"
14849586,2,"UNLICENSED"
14849586,3,"NONE"
14849605,1,"NONE"
14849605,2,"NONE"
14849605,3,"NONE"
14849605,4,"UNLICENSED"
14849615,1,"UNKNOWN"
14849615,2,"NONE"
14849617,1,"NONE"
14849617,2,"NONE"
14849629,1,"NONE"
14849631,1,"STATED ON LICENSE"
14849631,2,"OTHER/OUT OF STATE"
14849638,1,"NONE"
14849638,2,"NONE"
14849654,1,"UNLICENSED"
14849654,2,"NONE"
14849664,1,"WITH CORRECTIVE LENSES"
14849674,1,"NONE"
14849674,2,"NONE"
14849675,1,"NONE"
14849678,1,"NONE"
14849678,2,"NONE"
14849680,1,"WITH CORRECTIVE LENSES"
14849680,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14849680,2,"WITH CORRECTIVE LENSES"
14849686,1,"NONE"
14849686,2,"NONE"
14849686,3,"NONE"
14849706,1,"NONE"
14849725,1,"NONE"
14849725,2,"NONE"
14849725,3,"NONE"
14849727,1,"NONE"
14849729,1,"NONE"
14849729,2,"NONE"
14849739,1,"NONE"
14849739,2,"WITH CORRECTIVE LENSES"
14849744,1,"NONE"
14849744,2,"UNLICENSED"
14849752,1,"UNLICENSED"
14849754,1,"NONE"
14849754,2,"NONE"
14849764,1,"NONE"
14849766,1,"UNLICENSED"
14849771,1,"NONE"
14849771,2,"NONE"
14849775,1,"OTHER/OUT OF STATE"
14849775,2,"UNLICENSED"
14849783,1,"UNLICENSED"
14849790,1,"LOFS 21 OR OVER"
14849790,1,"MUST HOLD VALID LEARNER LIC. TO MM/DD/YY"
14849795,1,"UNLICENSED"
14849795,2,"NONE"
14849811,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14849818,1,"WITH CORRECTIVE LENSES"
14849818,2,"WITH CORRECTIVE LENSES"
14849849,1,"WITH CORRECTIVE LENSES"
14849849,2,"WITH CORRECTIVE LENSES"
14849853,1,"UNLICENSED"
14849922,1,"NONE"
14849922,2,"LOFS 21 OR OVER SCHOOL BUS ONLY"
14849922,3,"OTHER/OUT OF STATE"
14849939,1,"UNLICENSED"
14849993,1,"NONE"
14849993,2,"WITH CORRECTIVE LENSES"
14849994,1,"WITH CORRECTIVE LENSES"
14849994,2,"UNLICENSED"
14849995,1,"WITH CORRECTIVE LENSES"
14849995,1,"LOFS 21 OR OVER"
14849999,1,"WITH CORRECTIVE LENSES"
14849999,1,"OUTSIDE REARVIEWMIRROR OR HEARING AID"
14849999,2,"WITH CORRECTIVE LENSES"
14850003,1,"NONE"
14850003,2,"NONE"
14850003,3,"UNLICENSED"
14850035,1,"WITH CORRECTIVE LENSES"
14850050,1,"WITH CORRECTIVE LENSES"
14850050,2,"WITH CORRECTIVE LENSES"
14850061,1,"NONE"
14850061,2,"NONE"
14850075,1,"NONE"
14850078,1,"UNLICENSED"
14850080,1,"NONE"
14850083,1,"NONE"
14850083,2,"NONE"
14850085,1,"UNLICENSED"
14850085,2,"NONE"
14850094,1,"NONE"
14850094,2,"NONE"
14850097,1,"NONE"
14850097,2,"NONE"
14850113,1,"WITH CORRECTIVE LENSES"
14850113,3,"WITH CORRECTIVE LENSES"
14850115,1,"UNKNOWN"
14850115,2,"NONE"
14850146,1,"NONE"
14850146,2,"NONE"
14850177,1,"NONE"
14850177,2,"NONE"
14850184,1,"NONE"
14850184,2,"WITH CORRECTIVE LENSES"
14850185,1,"NONE"
14850185,2,"WITH CORRECTIVE LENSES"
14850187,1,"UNLICENSED"
14850187,2,"NONE"
14850189,1,"WITH CORRECTIVE LENSES"
14850189,2,"NONE"
14850203,1,"NONE"
14850203,2,"NONE"
14850207,1,"WITH CORRECTIVE LENSES"
14850207,3,"NONE"
14850207,4,"NONE"
14850208,1,"WITH CORRECTIVE LENSES"
14850208,2,"NONE"
14850208,3,"WITH CORRECTIVE LENSES"
14850213,1,"NONE"
14850213,2,"NONE"
14850213,3,"NONE"
14850216,1,"NONE"
14850219,1,"WITH CORRECTIVE LENSES"
14850219,2,"WITH CORRECTIVE LENSES"
14850221,1,"NONE"
14850221,2,"NONE"
14850224,1,"NONE"
14850224,2,"UNLICENSED"
14850265,1,"NONE"
14850265,2,"NONE"
14850268,1,"OTHER/OUT OF STATE"
14850268,2,"NONE"
14850269,1,"NONE"
14850269,2,"NONE"
14850278,1,"NONE"
14850278,2,"NONE"
14850293,1,"NONE"
14850293,2,"NONE"
14850306,1,"NONE"
14850306,2,"NONE"
14850310,1,"WITH CORRECTIVE LENSES"
14850310,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
14850310,2,"WITH CORRECTIVE LENSES"
14850343,1,"LOFS 21 OR OVER"
14850343,2,"WITH CORRECTIVE LENSES"
14850352,1,"WITH CORRECTIVE LENSES"
14850357,1,"UNLICENSED"
14850359,1,"OTHER/OUT OF STATE"
14850359,2,"OTHER/OUT OF STATE"
14850361,1,"UNLICENSED"
14850368,1,"NONE"
14850368,2,"UNLICENSED"
14850384,1,"NONE"
14850384,2,"NONE"
14850393,1,"NONE"
14850400,1,"NONE"
14850400,2,"NONE"
14850423,1,"NONE"
14850423,2,"NONE"
14850423,3,"UNKNOWN"
14850430,1,"NONE"
14850430,2,"NONE"
14850430,3,"NONE"
14850430,4,"NONE"
14850431,1,"NONE"
14850431,2,"NONE"
14850438,1,"NONE"
14850445,1,"WITH CORRECTIVE LENSES"
14850445,2,"NONE"
14850469,1,"NONE"
14850470,1,"WITH CORRECTIVE LENSES"
14850470,2,"WITH CORRECTIVE LENSES"
14850470,3,"WITH CORRECTIVE LENSES"
14850475,1,"NONE"
14850476,1,"NONE"
14850476,2,"NONE"
14850477,1,"NONE"
14850477,2,"NONE"
14850488,1,"NONE"
14850488,2,"WITH CORRECTIVE LENSES"
14850491,1,"NONE"
14850492,1,"UNLICENSED"
14850492,2,"LOFS 21 OR OVER"
14850495,1,"NONE"
14850495,2,"NONE"
14850506,1,"WITH CORRECTIVE LENSES"
14850509,1,"NONE"
14850516,1,"NONE"
14850516,2,"NONE"
14850521,1,"UNLICENSED"
14850525,1,"NONE"
14850525,2,"NONE"
